example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage,iteration_history,reason
9,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS MESS,THEY SAID TO THE GALATIANS YOU HAVE NO RIGHT TO THINK HIGHLY OF PAUL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0033.flac,8463-294828-0033,0.0,stage1,,impossible_target
0,JACK WOULD BECOME EVA'S HAPPY HUSBAND AND WOULD REMAIN AMIDST THE HURRIED DUTIES OF THE EAGER WORLD,THERE'S A HEAVY STORM COMING ON I CRIED POINTING TOWARDS THE HORIZON,The oxygen source is the catalyst that's used in the agent. Then we're continuing to see if it's all right.,False,-1,11.29223918914795,0.15000000596046448,0.09975926578044891,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0028.flac,8455-210777-0028,0.15,stage1,,
1,BUT IN THIS FRIENDLY PRESSURE RAOUL COULD DETECT THE NERVOUS AGITATION OF A GREAT INTERNAL CONFLICT,THOSE HUGE CREATURES ATTACKED EACH OTHER WITH THE GREATEST ANIMOSITY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6930/75918/6930-75918-0017.flac,6930-75918-0017,0.0,stage1,,impossible_target
2,THEY THEN RENEWED THEIR JOURNEY AND UNDER THE BETTER LIGHT MADE A SAFE CROSSING OF THE STABLE ROOFS,I LIKE TO TALK TO CARL ABOUT NEW YORK AND WHAT A FELLOW CAN DO THERE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70970/61-70970-0021.flac,61-70970-0021,0.0,stage1,,impossible_target
3,AND WITH IT I LEAVE YOU A NAME SIF THE FRIENDLY I SHALL HOPE TO DRINK WITH YOU SOMETIME IN VALHALLA,SHE ASKED IMPULSIVELY I DIDN'T BELIEVE YOU COULD PERSUADE HER FATHER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0051.flac,5142-33396-0051,0.0,stage1,,impossible_target
4,YOU MUST SEE LIEUTENANT I SHOULD THINK THAT WE ARE NOT SO NEAR THE COAST OF ALGERIA AS YOU IMAGINED,OH SIR SAID MISSUS POYSER RATHER ALARMED YOU WOULDN'T LIKE IT AT ALL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5105/28241/5105-28241-0016.flac,5105-28241-0016,0.0,stage1,,impossible_target
5,PLEASE TELL ME ONE THING BARTLEY AT LEAST TELL ME THAT YOU BELIEVE I THOUGHT I WAS MAKING YOU HAPPY,I WILL TAKE THE BLACK CLAY WITH ME ALSO THE PENCIL CUTTINGS GOOD BYE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0029.flac,4446-2275-0029,0.0,stage1,,impossible_target
6,BUT IN EGYPT THE TRADITIONS OF OUR OWN AND OTHER LANDS ARE BY US REGISTERED FOR EVER IN OUR TEMPLES,SLOW TO WORLD GREETINGS QUICK WITH ITS O LIST WHEN THE ANGELS SPEAK,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2961/961/2961-961-0010.flac,2961-961-0010,0.0,stage1,,impossible_target
7,BY HIS RESURRECTION CHRIST WON THE VICTORY OVER LAW SIN FLESH WORLD DEVIL DEATH HELL AND EVERY EVIL,YES WE ARE CERTAINLY I REPLIED EVASIVELY BUT AFTER WE MAKE A DETOUR,"I'll take twice a night's screen, if the place is going to flip from here for so many while, you can see the world is going down kind of a step, L, and T.",False,-1,10.736814498901367,0.15000000596046448,0.09976834058761597,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0025.flac,2830-3980-0025,0.15,stage1,,
8,I LEFT INSTRUCTIONS FOR SHIPPING MY CONTAINERS OF STUFFED ANIMALS AND DRIED PLANTS TO PARIS FRANCE,NOT ONCE DID HE COMMENT ON THE LENGTH OR THE HARDSHIPS OF A JOURNEY,I love you. I'm glad you're going to leave me. I think I'm going to come in and sit here tonight. I'm glad you're going to do that. I'm glad you're going to come in. I love you. I love you.,False,-1,10.808424949645996,0.15000000596046448,0.1002623587846756,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0027.flac,8463-294828-0027,0.15,stage1,,
9,OTHER SUBTLETIES OCCUR INSIDE EACH EPISODE THE TEXTURES SPARKLING WITH WIT INFORMATION AND INSIGHT,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294825/8463-294825-0005.flac,8463-294825-0005,0.0,stage1,,impossible_target
0,ON ARRIVING AT HOME AT MY OWN RESIDENCE I FOUND THAT OUR SALON WAS FILLED WITH A BRILLIANT COMPANY,THE SQUIRE HELPED TO THRUST THEM ALL IN AND ENTERED SWIFTLY HIMSELF,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0002.flac,8455-210777-0002,0.0,stage1,,impossible_target
1,REMEMBERING HAS TO BE A PRESENT OCCURRENCE IN SOME WAY RESEMBLING OR RELATED TO WHAT IS REMEMBERED,SHAME ON YOU CITIZENS CRIED HE I BLUSH FOR MY FELLOWS OF NOTTINGHAM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0021.flac,8230-279154-0021,0.0,stage1,,impossible_target
2,AND TO THINK WE CAN SAVE ALL THAT MISERY AND DESPAIR BY THE PAYMENT OF A HUNDRED AND FIFTY DOLLARS,THIS WAS SO SWEET A LADY SIR AND IN SOME MANNER I DO THINK SHE DIED,"Research six weeks since we've seen four stars on the Swiss Wunairing Deep Zone, it's a pity that there's been three research weeks to wildlife.",False,-1,11.147624015808105,0.15000000596046448,0.09978186339139938,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0053.flac,6829-68769-0053,0.15,stage1,,
3,THE HEAD AND CHIEF OF THE RIOT THE NOTTINGHAM APPRENTICE WITH CLENCHED FISTS THREATENED MONTFICHET,YOU RESEMBLE ME RACHEL YOU ARE FEARLESS AND INFLEXIBLE AND GENEROUS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70968/61-70968-0028.flac,61-70968-0028,0.0,stage1,,impossible_target
4,YOU WERE QUITE RIGHT TO SAY NO AMBROSE BEGAN NEVER SMOKE WITH JOHN JAGO HIS CIGARS WILL POISON YOU,SO I WILL GIVE OUT THIS LAW THAT MY MEN SHALL NEVER LEAVE YOU ALONE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/36377/5142-36377-0023.flac,5142-36377-0023,0.0,stage1,,impossible_target
5,I SWAN TO MAN HE EJACULATED IF YOU DON'T WORK HARD YOU CAN'T KEEP UP WITH THE TIMES DOCTOR OF LAWS,TWO HUNDRED WARRIORS FEASTED IN HIS HALL AND FOLLOWED HIM TO BATTLE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4992/41797/4992-41797-0004.flac,4992-41797-0004,0.0,stage1,,impossible_target
6,I SHOULD NEVER HAVE ASKED YOU IF MOLLY HAD BEEN HERE FOR I REMEMBER YOU DON'T LIKE ENGLISH COOKERY,I SAY SIR HARRY THE LITTLE GIRL'S GOING FAMOUSLY TO NIGHT ISN'T SHE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0004.flac,4446-2273-0004,0.0,stage1,,impossible_target
7,MOREOVER HAD THE PEOPLE BEEN INCLINED TO REBELLION WHAT GREATER OPPORTUNITY COULD THEY HAVE WISHED,I CANNOT DENY MYSELF THE GRATIFICATION OF INSERTING SOUTHEY'S REPLY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4077/13754/4077-13754-0003.flac,4077-13754-0003,0.0,stage1,,impossible_target
8,I WILL MAKE YOU TRANSLATE THEM INTO FRENCH AND YOU NEED NOT BE AFRAID OF MY FINDING YOU INSATIABLE,BUT THE GENERAL DISTINCTION IS NOT ON THAT ACCOUNT TO BE OVERLOOKED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3729/6852/3729-6852-0044.flac,3729-6852-0044,0.0,stage1,,impossible_target
9,TO THOSE DUTIES YOU HAVE NOT YET BEEN CALLED AND WHEN YOU ARE YOU WILL BE LESS EAGER FOR CELEBRITY,THE ATMOSPHERE IS EVIDENTLY CHARGED AND SURCHARGED WITH ELECTRICITY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0014.flac,3575-170457-0014,0.0,stage1,,impossible_target
0,BUT THEY HAVE NOTHING TO DO WITH THE INTERPRETATION OF PLATO AND IN SPIRIT THEY ARE OPPOSED TO HIM,IT MUST BE AS WIDE AS THE MEDITERRANEAN OR THE ATLANTIC AND WHY NOT,The,False,-1,9.927812576293945,0.15000000596046448,0.09978653490543365,stage1,LibriSpeech/test-clean/2961/960/2961-960-0007.flac,2961-960-0007,0.15,stage1,,
1,WHEREVER THE MEANS OF GRACE ARE FOUND THERE IS THE HOLY CHURCH EVEN THOUGH ANTICHRIST REIGNS THERE,SUDDENLY HE HEARD HIM AT THE VERY DOOR THERE WAS NO POSSIBLE ESCAPE,"The level of the major suites from some of the major figures that started in the Pacific, there's no more zines in the Pacific.",False,-1,11.294574737548828,0.15000000596046448,0.09974199533462524,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0036.flac,2830-3980-0036,0.15,stage1,,
2,THE RAFT WAS HEAVED UP ON A WATERY MOUNTAIN AND PITCHED DOWN AGAIN AT A DISTANCE OF TWENTY FATHOMS,MISTER SOAMES WAS SOMEWHAT OVERWHELMED BY THIS FLOOD OF INFORMATION,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123286/260-123286-0023.flac,260-123286-0023,0.0,stage1,,impossible_target
3,FOR ONE LONG MOMENT HE PAUSED STUPID AGAPE WITH UTTER AMAZEMENT THEN LEANED DIZZILY AGAINST A TREE,THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELL KNOWN VOICE REPLIED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1995/1837/1995-1837-0016.flac,1995-1837-0016,0.0,stage1,,impossible_target
4,AT LAST THE COTTON COMBINE WAS TO ALL APPEARANCES AN ASSURED FACT AND HE WAS SLATED FOR THE SENATE,IT CAN'T HURT ANYTHING I'M SURE FOR WE WON'T DISTURB THINGS AT ALL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1995/1836/1995-1836-0001.flac,1995-1836-0001,0.0,stage1,,impossible_target
5,WHAT SHALL WE DO WITH THE MINGOES AT THE DOOR THEY COUNT SIX AND THIS SINGER IS AS GOOD AS NOTHING,FROM THE BLACKNESS BEHIND THE LIGHT THEY HEARD A VOICE WARRENTON'S,"Once you know where you will see the results of the event, I will be quite sure.",False,-1,11.581282615661621,0.15000000596046448,0.10081421583890915,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0021.flac,1320-122617-0021,0.15,stage1,,
6,IT HAS NO BEAUTY WHATSOEVER NO SPECIALTY OF PICTURESQUENESS AND ALL ITS LINES ARE CRAMPED AND POOR,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS,The,False,-1,10.918959617614746,0.15000000596046448,0.09994436800479889,stage1,LibriSpeech/test-clean/1188/133604/1188-133604-0039.flac,1188-133604-0039,0.15,stage1,,
7,I THOUGHT WE WERE STUMPED AGAIN WHEN I FIRST SAW THAT PICTURE BUT IT'S BEEN OF SOME USE AFTER ALL,A COLD BRIGHT MOON WAS SHINING WITH CLEAR SHARP LIGHTS AND SHADOWS,This is what I'm about.,False,-1,10.631336212158203,0.15000000596046448,0.10003013163805008,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0008.flac,6930-76324-0008,0.15,stage1,,
8,THE POOR LITTLE THINGS CRIED CYNTHIA THINK OF THEM HAVING BEEN TURNED TO THE WALL ALL THESE YEARS,THE FLOOR MORE THAN ANYTHING ELSE SHOWED THE GREAT AGE OF THE ROOM,I think that on the weekend I will be back in the evening. I hope you are well.,False,-1,11.490900993347168,0.15000000596046448,0.0999213308095932,stage1,LibriSpeech/test-clean/6930/76324/6930-76324-0002.flac,6930-76324-0002,0.15,stage1,,
9,SHE LOOKED AT HIS HEAVY SHOULDERS AND BIG DETERMINED HEAD THRUST FORWARD LIKE A CATAPULT IN LEASH,BUT DON'T THESE VERY WISE THINGS SOMETIMES TURN OUT VERY FOOLISHLY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0012.flac,4446-2275-0012,0.0,stage1,,impossible_target
0,WESTMERE AND I WERE BACK AFTER THE FIRST ACT AND WE THOUGHT SHE SEEMED QUITE UNCERTAIN OF HERSELF,IT WAS ONE OF THE MASTERLY AND CHARMING STORIES OF DUMAS THE ELDER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0014.flac,4446-2271-0014,0.0,stage1,,impossible_target
1,THE STYLE AND PLAN OF THE TIMAEUS DIFFER GREATLY FROM THAT OF ANY OTHER OF THE PLATONIC DIALOGUES,SO I LIVED AND NOW AM YOUR TOOTH THRALL WELL IT IS THE LUCK OF WAR,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2961/960/2961-960-0015.flac,2961-960-0015,0.0,stage1,,impossible_target
2,OTHERWISE PAUL SHOULD HAVE WRITTEN GRACE FROM GOD THE FATHER AND PEACE FROM OUR LORD JESUS CHRIST,YOUR FATHER THOUGHT A MOMENT THEN LOOKED AT YOUR MOTHER AND SMILED,I'm going to watch more of your next videos.,False,-1,10.115249633789062,0.15000000596046448,0.09986800700426102,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0056.flac,2830-3980-0056,0.15,stage1,,
3,WHEN SHE USED TO TELL ME ABOUT HIM I ALWAYS WONDERED WHETHER SHE WASN'T A LITTLE IN LOVE WITH HIM,SHE IS UNDER SAIL BUT SHE IS COUNT TIMASCHEFF'S YACHT HE WAS RIGHT,The,False,-1,11.615578651428223,0.15000000596046448,0.10004478693008423,stage1,LibriSpeech/test-clean/237/134500/237-134500-0022.flac,237-134500-0022,0.15,stage1,,
4,SHE WANTED A GLANCE OF THE NEW BOOKS AND PERIODICALS AND TALK OF GREAT PHILANTHROPIES AND REFORMS,THIS WITHOUT RECKONING IN THE PAINS OF THE HEART AND SO IT GOES ON,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1995/1826/1995-1826-0012.flac,1995-1826-0012,0.0,stage1,,impossible_target
5,DISTRUSTING HIS OWN JUDGMENT HIS APPEALS TO THE OPINION OF CHINGACHGOOK WERE FREQUENT AND EARNEST,IT'S NOT PARTICULARLY RARE SHE SAID BUT SOME OF IT WAS MY MOTHER'S,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1320/122612/1320-122612-0004.flac,1320-122612-0004,0.0,stage1,,impossible_target
6,AND THIS PLAN WAS ADOPTED TOO IN ORDER TO EXTRACT FROM ME A PROMISE THAT I WOULD DEPART IN PEACE,SHE MUST CARE ABOUT THE THEATRE A GREAT DEAL MORE THAN SHE USED TO,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0070.flac,8455-210777-0070,0.0,stage1,,impossible_target
7,HOW MUCH OF EVIL OF REAL ACCOMPLISHED EVIL HAD THERE NOT OCCURRED TO ME DURING THE LAST FEW DAYS,HE CALLED THIS SEA A POND AND OUR LONG VOYAGE TAKING A LITTLE SAIL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0024.flac,8455-210777-0024,0.0,stage1,,impossible_target
8,AS HE HAD PROMISED TO PROTECT THE HOTEL THE REASSURED CITIZENS BEGAN TO LAUGH AT THEIR OWN FEARS,I GET TIRED OF SEEING MEN AND HORSES GOING UP AND DOWN UP AND DOWN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7729/102255/7729-102255-0033.flac,7729-102255-0033,0.0,stage1,,impossible_target
9,THE DRAG UPON HIS BEAK AND THE LIGHT CHECK UPON HIS WINGS WERE INEXPLICABLE TO HIM AND APPALLING,PEARL SAW AND GAZED INTENTLY BUT NEVER SOUGHT TO MAKE ACQUAINTANCE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7176/88083/7176-88083-0026.flac,7176-88083-0026,0.0,stage1,,impossible_target
0,FAR FROM IT SIRE YOUR MAJESTY HAVING GIVEN NO DIRECTIONS ABOUT IT THE MUSICIANS HAVE RETAINED IT,THAT IS ALL QUITE TRUE MISTER NEVERBEND SAID SIR FERDINANDO BROWN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7127/75946/7127-75946-0020.flac,7127-75946-0020,0.0,stage1,,impossible_target
1,HE BEGAN A CONFUSED COMPLAINT AGAINST THE WIZARD WHO HAD VANISHED BEHIND THE CURTAIN ON THE LEFT,THIS KNOWLEDGE IS MEMORY IN ONE SENSE THOUGH IN ANOTHER IT IS NOT,This is the beginning of the interview.,False,-1,11.752781867980957,0.15000000596046448,0.09940367192029953,stage1,LibriSpeech/test-clean/61/70968/61-70968-0000.flac,61-70968-0000,0.15,stage1,,
2,BUT THIS SUBJECT WILL BE MORE PROPERLY DISCUSSED WHEN WE TREAT OF THE DIFFERENT RACES OF MANKIND,THE PARLIAMENT AND THE SCOTS LAID THEIR PROPOSALS BEFORE THE KING,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/36586/5142-36586-0003.flac,5142-36586-0003,0.0,stage1,,impossible_target
3,APPROACHING THE DINING TABLE HE CAREFULLY PLACED THE ARTICLE IN THE CENTRE AND REMOVED THE CLOTH,THE YOUNG GIRLS HAD INDEED MADE THEMSELVES SMALL INDEED INVISIBLE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4992/41806/4992-41806-0013.flac,4992-41806-0013,0.0,stage1,,impossible_target
4,TO MEET THE NEEDS OF THIS CONFLICT WRETCHEDNESS HAS INVENTED A LANGUAGE OF COMBAT WHICH IS SLANG,I ATTEND TO THE HOUSEHOLD MENDING YOU KNOW AND CARE FOR THE LINEN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0025.flac,4507-16021-0025,0.0,stage1,,impossible_target
5,I AM NOT GOOD ENOUGH FOR YOU AND YOU MUST BE KEPT FROM THE CONTAMINATION OF TOO INTIMATE SOCIETY,ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0045.flac,3575-170457-0045,0.0,stage1,,impossible_target
6,YOUR LETTER HAS GIVEN ME GREAT PLEASURE AND I SHOULD NOT FORGIVE MYSELF IF I DID NOT TELL YOU SO,MARK MY WORDS YOU'LL FIND HIM TOO STRONG FOR YOU AYE AND TOO DEEP,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0029.flac,3575-170457-0029,0.0,stage1,,impossible_target
7,THERE JAP YOU'VE CAUGHT IT LAUGHED PERCY WHILE THE OTHERS SCREAMED AT THE SIGHT OF JASPER'S FACE,IT IS THE ONLY AMENDS I ASK OF YOU FOR THE WRONG YOU HAVE DONE ME,to have a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a super-concord with a,False,-1,10.224560737609863,0.15000000596046448,0.09998391568660736,stage1,LibriSpeech/test-clean/237/126133/237-126133-0017.flac,237-126133-0017,0.15,stage1,,
8,I MUST COME ANOTHER DAY AND SEE YOUR HUSBAND I WANT TO HAVE A CONSULTATION WITH HIM ABOUT HORSES,HE KEEPS THE THOU SHALT NOT COMMANDMENTS FIRST RATE HEN LORD DOES,"It's a unique family region where you can mix it up with your heart. The world is most important for you, so we can do our full time.",False,-1,10.627710342407227,0.15000000596046448,0.09975980222225189,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0052.flac,2094-142345-0052,0.15,stage1,,
9,THEN SHE GAVE ROSALIE BACK HER MAGIC RING THANKING THE KIND WITCH FOR ALL SHE HAD DONE FOR THEM,HE SEEMED TO WAIT FOR HER REPLY BUT AS SHE MADE NONE HE PROCEEDED,The Nito Yosuke is the star of the same world as the world's most beautiful and beautiful city in the world of the 60s.,False,-1,10.211228370666504,0.15000000596046448,0.09992872178554535,stage1,LibriSpeech/test-clean/8555/284449/8555-284449-0008.flac,8555-284449-0008,0.15,stage1,,
0,AS SOON AS THEY ENTERED THE ROOM OF THE GREAT KNIFE THE BOOLOOROO GAVE A YELL OF DISAPPOINTMENT,GRACE INVOLVES THE REMISSION OF SINS PEACE AND A HAPPY CONSCIENCE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8555/284447/8555-284447-0004.flac,8555-284447-0004,0.0,stage1,,impossible_target
1,OF THIS PARTY EDWARD A BOY OF SEVENTEEN CALLED FORTH MUCH SYMPATHY HE TOO WAS CLAIMED BY HOLLAN,IN EVERY WAY THEY SOUGHT TO UNDERMINE THE AUTHORITY OF SAINT PAUL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/287645/8463-287645-0003.flac,8463-287645-0003,0.0,stage1,,impossible_target
2,THE CAT GROWLED SOFTLY PICKED UP THE PRIZE IN HER JAWS AND TROTTED INTO THE BUSHES TO DEVOUR IT,NO I'VE MADE UP MY MIND ABOUT IT IF I'M MABEL I'LL STAY DOWN HERE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7176/88083/7176-88083-0010.flac,7176-88083-0010,0.0,stage1,,impossible_target
3,SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PURSE IN CONSOLATION,I REFER TO THE THERMOMETER IT INDICATES THE FIGURE IS OBLITERATED,and it's a good way to go to the forest and the forest is a good way to go to the forest. And once you have a few of those I can go and try to put those things to come to the forest.,False,-1,9.659367561340332,0.15000000596046448,0.09933093190193176,stage1,LibriSpeech/test-clean/61/70968/61-70968-0024.flac,61-70968-0024,0.15,stage1,,
4,THE STRANGE WOMAN AND HER PASSIONATE SENTENCE THAT RANG OUT SO SHARPLY HAD FRIGHTENED THEM BOTH,COTTON IS A WONDERFUL THING IS IT NOT BOYS SHE SAID RATHER PRIMLY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0023.flac,4446-2273-0023,0.0,stage1,,impossible_target
5,THE INFLUENCE WITH THE TIMAEUS HAS EXERCISED UPON POSTERITY IS DUE PARTLY TO A MISUNDERSTANDING,IT WOULD HAVE BEEN MORE WONDERFUL HAD HE SPOKEN WITHOUT A BIDDING,"So, if you're interested in the answer, please let me know.",False,-1,10.784420013427734,0.15000000596046448,0.0997193232178688,stage1,LibriSpeech/test-clean/2961/960/2961-960-0001.flac,2961-960-0001,0.15,stage1,,
6,THERE WAS SOMETHING INDIVIDUAL ABOUT THE GREAT FARM A MOST UNUSUAL TRIMNESS AND CARE FOR DETAIL,WE HAVE COME FROM A FAR LONELIER PLACE THAN THIS A LONELIER PLACE,the,False,-1,12.600613594055176,0.15000000596046448,0.10021347552537918,stage1,LibriSpeech/test-clean/237/134493/237-134493-0015.flac,237-134493-0015,0.15,stage1,,
7,OH SHE'S ALWAYS AT THE PIANO SAID VAN SHE MUST BE THERE NOW SOMEWHERE AND THEN SOMEBODY LAUGHED,MISSUS GRIFFIN HOWEVER EXPRESSED THE NEED FOR A LITTLE MORE LIGHT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/237/126133/237-126133-0005.flac,237-126133-0005,0.0,stage1,,impossible_target
