example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage,reason
4,NINE THOUSAND YEARS HAVE ELAPSED SINCE SHE FOUNDED YOURS AND EIGHT THOUSAND SINCE SHE FOUNDED OURS AS OUR ANNALS RECORD,FOR A WHILE SHE LAY IN HER CHAIR IN HAPPY DREAMY PLEASURE AT SUN AND BIRD AND TREE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2961/961/2961-961-0014.flac,2961-961-0014,0.0,stage1,impossible_target
0,YOU KNOW I HAVE JUST BEEN TELLING YOU HOW THIS SCHOOL OF MATERIALISM AND CLAY INVOLVED ITSELF AT LAST IN CLOUD AND FIRE,PEARL SEEING THE ROSE BUSHES BEGAN TO CRY FOR A RED ROSE AND WOULD NOT BE PACIFIED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1188/133604/1188-133604-0025.flac,1188-133604-0025,0.0,stage1,impossible_target
1,NAY I RATHER THRILLED DISTRUSTING EVERY LIGHT THAT SEEMED TO GILD THE ONWARD PATH AND FEARED TO OVERLEAN A FINGER EVEN,A RING OF AMETHYST I COULD NOT WEAR HERE PLAINER TO MY SIGHT THAN THAT FIRST KISS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/908/31957/908-31957-0008.flac,908-31957-0008,0.0,stage1,impossible_target
2,THEY MUST HAVE SOME CHARACTERISTIC WHICH MAKES US REGARD THEM AS REFERRING TO MORE OR LESS REMOTE PORTIONS OF THE PAST,SCUSE ME SAID TROT I NEGLECTED TO TELL YOU THAT YOU'RE NOT THE BOOLOOROO ANY MORE,"I don't want to have a child who can't have a child. I think I'll stay with him until he's healthy. It's over in the coming year. I don't know, but I'm in the waiting room. I hope he'll be back soon.",False,-1,7.8895039558410645,0.15000000596046448,0.09974228590726852,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0015.flac,8230-279154-0015,0.15,stage1,
3,I COME NOW TO THE OTHER CHARACTERISTIC WHICH MEMORY IMAGES MUST HAVE IN ORDER TO ACCOUNT FOR OUR KNOWLEDGE OF THE PAST,THERE WAS GOOD REASON TO STOP AND THINK EVEN FOR THE WORLD'S MOST EMOTIONLESS MAN,"In the meantime, I will tell you the truth, for sure, that the world is not only a world that my age is not a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that you must be a world that",False,-1,7.63015079498291,0.15000000596046448,0.09970171749591827,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0014.flac,8230-279154-0014,0.15,stage1,
4,MISS DE GRAF SAID KENNETH NOTICING THE BOY'S FACE CRITICALLY AS HE STOOD WHERE THE LIGHT FROM THE PASSAGE FELL UPON IT,SUBSTANTIALLY THIS WAS JACOB'S UNVARNISHED DESCRIPTION OF HIS MASTER AND MISTRESS,the,False,-1,8.288854598999023,0.15000000596046448,0.10012135654687881,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0018.flac,6829-68769-0018,0.15,stage1,
0,YOUNG FITZOOTH HAD BEEN COMMANDED TO HIS MOTHER'S CHAMBER SO SOON AS HE HAD COME OUT FROM HIS CONVERSE WITH THE SQUIRE,SOME POINTS MAY BE TAKEN AS FIXED AND SUCH AS ANY THEORY OF MEMORY MUST ARRIVE AT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70970/61-70970-0000.flac,61-70970-0000,0.0,stage1,impossible_target
1,BY THIS TIME LORD CHELFORD AND WYLDER RETURNED AND DISGUSTED RATHER WITH MYSELF I RUMINATED ON MY WANT OF GENERAL SHIP,THE LEADERS OF THE CONSPIRACY BECAME DISTRUSTFUL OF THEIR POWER TO CRUSH THE TOWN,the,False,-1,8.036296844482422,0.15000000596046448,0.09998712688684464,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0004.flac,5683-32866-0004,0.15,stage1,
2,HE HAD PRECONCEIVED IDEAS ABOUT EVERYTHING AND HIS IDEA ABOUT AMERICANS WAS THAT THEY SHOULD BE ENGINEERS OR MECHANICS,ALL ABOUT HIM WAS A TUMULT OF BRIGHT AND BROKEN COLOR SCATTERED IN BROAD SPLASHES,I think it's the best thing to do is to buy everything and we buy people that are allowed to do such an 8-inch computer in 10 years.,False,-1,8.337485313415527,0.15000000596046448,0.09965553879737854,stage1,LibriSpeech/test-clean/4446/2271/4446-2271-0001.flac,4446-2271-0001,0.15,stage1,
3,HESTER PRYNNE NEVERTHELESS THE LOVING MOTHER OF THIS ONE CHILD RAN LITTLE RISK OF ERRING ON THE SIDE OF UNDUE SEVERITY,OH MADEMOISELLE WHY HAVE I NOT A DEVOTED SISTER OR A TRUE FRIEND SUCH AS YOURSELF,"I'm going to go to the train, but I'm not even going to the train. I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go to the train, but I'm going to go",False,-1,7.590281963348389,0.15000000596046448,0.10034040361642838,stage1,LibriSpeech/test-clean/1221/135766/1221-135766-0007.flac,1221-135766-0007,0.15,stage1,
4,LIVES NOT ALONE NOR OR ITSELF FEAR NOT AND I WILL CALL THE WEAK WORM FROM ITS LOWLY BED AND THOU SHALT HEAR ITS VOICE,YOU HAVE COME ANDELLA ANDELLA WAS THE NAME OF JANE'S DOLL TO MAKE ROSALIE A VISIT,The,False,-1,8.032670021057129,0.15000000596046448,0.0999908447265625,stage1,LibriSpeech/test-clean/908/157963/908-157963-0021.flac,908-157963-0021,0.15,stage1,
0,WERE I TO COMPLY WITH YOUR ORDERS WITHOUT EXPRESSING MY OWN OPINION I SHOULD SEEM TO HAVE DONE SO WILLINGLY HEREAFTER,SOME GIRL HAS BEEN HERE TWICE TO INTERVIEW MY MEN AND I HAVE REFUSED TO ADMIT HER,"So the fluid has down its way zero, you have to have that.",False,-1,9.228702545166016,0.15000000596046448,0.09952285885810852,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0053.flac,8455-210777-0053,0.15,stage1,
1,NOT A DOUBT BUT HAD YOUR FORCE BEEN ONLY DOUBLE OR TREBLE OUR OWN I SHOULD HAVE FOUND IT MY DUTY TO STRUGGLE WITH YOU,AS REGARDS MY ROBBING THE COMPANY I'LL SAY THAT I SAVED THEM A HEAVY LOSS ONE DAY,"L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my birth 4 to my 3, L down from my",False,-1,8.374208450317383,0.15000000596046448,0.09990150481462479,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0034.flac,8455-210777-0034,0.15,stage1,
2,THE PRINCESS SAT DOWN UNDER A BLUE CANOPY WITH BOUQUETS OF ROSES AND SHE LET ANDERS SIT IN A GOLDEN CHAIR BY HER SIDE,THEY WERE RECEIVED IN THE LITTLE OFFICE BY A MAN NAMED MARKHAM WHO WAS THE JAILER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0011.flac,7021-85628-0011,0.0,stage1,impossible_target
3,PUT THESE PLAYTHINGS ALL AWAY QUICK AND CAREFULLY AND WE WILL NOT LET THEM KNOW ANY THING ABOUT YOUR LEAVING THEM OUT,FAIRVIEW WAS TWELVE MILES AWAY BUT BY TEN O'CLOCK THEY DREW UP AT THE COUNTY JAIL,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/79740/7021-79740-0013.flac,7021-79740-0013,0.0,stage1,impossible_target
4,NOW DELIA CONTRIVED TO OBTAIN A GREAT INFLUENCE AND ASCENDENCY OVER THE MINDS OF THE CHILDREN BY MEANS OF THESE DOLLS,HE FELT FOR AND FOUND THE WIZARD'S BLACK CLOTH THE SQUIRE WAS QUITE OUT OF BREATH,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/79740/7021-79740-0002.flac,7021-79740-0002,0.0,stage1,impossible_target
0,AND YET YOU MUST OWN HER BEHAVIOUR HAS WARRANTED THEM HAS IT NOT BEEN IN THIS PARTICULAR INCOHERENT AND UNACCOUNTABLE,I BELIEVE I HAVE A LITTLE TASTE THAT WAY THOSE ARE ALL REAL YOU KNOW THOSE JEWELS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4992/23283/4992-23283-0004.flac,4992-23283-0004,0.0,stage1,impossible_target
1,IN ORDER TO PLEASE HER I SPOKE TO HER OF THE ABBE CONTI AND I HAD OCCASION TO QUOTE TWO LINES OF THAT PROFOUND WRITER,WHAT IS YOUR COUNTRY OLAF HAVE YOU ALWAYS BEEN A THRALL THE THRALL'S EYES FLASHED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/3729/6852/3729-6852-0002.flac,3729-6852-0002,0.0,stage1,impossible_target
2,INDEED THERE WERE ONLY ONE OR TWO STRANGERS WHO COULD BE ADMITTED AMONG THE SISTERS WITHOUT PRODUCING THE SAME RESULT,IT WAS ON THE LAST DAY OF JANUARY THAT THE REPAIRS OF THE SCHOONER WERE COMPLETED,So easy to do the travel and the vital supercredit is consistently tiring and having a good video is really exciting to see that.,False,-1,7.927127838134766,0.15000000596046448,0.09974931925535202,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0040.flac,3575-170457-0040,0.15,stage1,
3,HE CRIED IN HIGH DUDGEON JUST AS IF HE OWNED THE WHOLE OF THE PEPPERS AND COULD DISPOSE OF THEM ALL TO SUIT HIS FANCY,WHAT SHE WANTED FROM US WAS NEITHER OUR FLOWERS NOR OUR FRANCS BUT JUST OUR YOUTH,The,False,-1,8.651506423950195,0.15000000596046448,0.09977251291275024,stage1,LibriSpeech/test-clean/237/126133/237-126133-0023.flac,237-126133-0023,0.15,stage1,
4,THIS REALITY BEGINS TO EXPLAIN THE DARK POWER AND OTHERWORLDLY FASCINATION OF TWENTY THOUSAND LEAGUES UNDER THE SEAS,I SEE A CROWD IN ONE CORNER OF THE GARDEN EVERYBODY STANDING STILL AND LOOKING UP,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294825/8463-294825-0001.flac,8463-294825-0001,0.0,stage1,impossible_target
0,IN NOVELS THE HERO HAS OFTEN PUSHED HIS MEALS AWAY UNTASTED BUT NO STAGE HERO WOULD DO ANYTHING SO UNNATURAL AS THIS,BUT THE REAL SIGNIFICANCE AND COMFORT OF THE WORDS FOR OUR SINS IS LOST UPON THEM,The,False,-1,8.549047470092773,0.15000000596046448,0.10002411156892776,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0042.flac,7176-92135-0042,0.15,stage1,
1,HE DETESTED THE GRASPING DISPOSITION THAT WOULD ENDEAVOR TO TAKE ADVANTAGE OF HIS EVIDENT DESIRE TO HELP YOUNG GATES,IT IS POSSIBLE THAT I MAY BE IN A POSITION THEN TO INDICATE SOME COURSE OF ACTION,"to resist the friculac intercinsule. But when it's helped in systems, the calories of the foods, as it would point out, are intercyrusins.",False,-1,8.142993927001953,0.15000000596046448,0.10000511258840561,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0049.flac,6829-68769-0049,0.15,stage1,
2,AND NOW HE DESIRES TO SEE THE IDEAL STATE SET IN MOTION HE WOULD LIKE TO KNOW HOW SHE BEHAVED IN SOME GREAT STRUGGLE,THEIR ASSUMED CHARACTER CHANGED WITH THEIR CHANGING OPPORTUNITIES OR NECESSITIES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2961/961/2961-961-0001.flac,2961-961-0001,0.0,stage1,impossible_target
3,EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES,THE HAWK SAT UPON THE BRANCH AND WATCHED HIS QUARRY SWIMMING BENEATH THE SURFACE,You have been told to me that you can see a certain extent of your choice.,False,-1,8.57822322845459,0.15000000596046448,0.09973566979169846,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0010.flac,2830-3980-0010,0.15,stage1,
4,SOMEHOW OF ALL THE DAYS WHEN THE HOME FEELING WAS THE STRONGEST THIS DAY IT SEEMED AS IF SHE COULD BEAR IT NO LONGER,AND ALL HIS BROTHERS AND SISTERS STOOD ROUND AND LISTENED WITH THEIR MOUTHS OPEN,I'm going to go to the next one.,False,-1,6.9821672439575195,0.15000000596046448,0.100157231092453,stage1,LibriSpeech/test-clean/237/126133/237-126133-0003.flac,237-126133-0003,0.15,stage1,
0,BUT THEL IS LIKE A FAINT CLOUD KINDLED AT THE RISING SUN I VANISH FROM MY PEARLY THRONE AND WHO SHALL FIND MY PLACE,WON'T YOU RUN INTO THE HOUSE AND SEE IF MARTHA CAN'T SPARE ONE OR TWO MORE MAIDS,The,False,-1,9.808061599731445,0.15000000596046448,0.09988541156053543,stage1,LibriSpeech/test-clean/908/157963/908-157963-0012.flac,908-157963-0012,0.15,stage1,
1,AND GENTLE SLEEP THE SLEEP OF DEATH AND GENTLY HEAR THE VOICE OF HIM THAT WALKETH IN THE GARDEN IN THE EVENING TIME,I DIDN'T STOP TO THINK WHETHER IT WAS FOOLISH OR NOT I DID IT AND I'M GLAD I DID,and they actually created a portion of the whole world of clean air art and everything that they did before.,False,-1,8.446549415588379,0.15000000596046448,0.09954459965229034,stage1,LibriSpeech/test-clean/908/157963/908-157963-0006.flac,908-157963-0006,0.15,stage1,
2,I AND MY WIFE AND SON AND THE TWO CRASWELLERS AND THREE OR FOUR OTHERS AGREED TO DINE ON BOARD THE SHIP ON THE NEXT,SIT DOWN PLEASE SAID GATES IN A CHEERFUL AND PLEASANT VOICE THERE'S A BENCH HERE,"I, which am very well in front of the challenges that you see as a category. Which is clear as what I just said. But there are three challenges that they are going to face.",False,-1,9.415901184082031,0.15000000596046448,0.09956958144903183,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0015.flac,8455-210777-0015,0.15,stage1,
3,IF WE HAD RETAINED THE SUBJECT OR ACT IN KNOWLEDGE THE WHOLE PROBLEM OF MEMORY WOULD HAVE BEEN COMPARATIVELY SIMPLE,I TOOK FIVE GREAT BRACELETS OF GOLD FROM OUR TREASURE CHEST AND GAVE THEM TO HIM,I'm going to start with the first three in the beginning.,False,-1,9.593504905700684,0.15000000596046448,0.10043719410896301,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0020.flac,8230-279154-0020,0.15,stage1,
4,THE BEHAVIOURIST WHO ATTEMPTS TO MAKE PSYCHOLOGY A RECORD OF BEHAVIOUR HAS TO TRUST HIS MEMORY IN MAKING THE RECORD,AS OUR BOAT FLASHED DOWN THE ROLLERS INTO THE WATER I MADE THIS SONG AND SANG IT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0006.flac,8230-279154-0006,0.0,stage1,impossible_target
0,IT IS YOU WHO ARE MISTAKEN RAOUL I HAVE READ HIS DISTRESS IN HIS EYES IN HIS EVERY GESTURE AND ACTION THE WHOLE DAY,HAS THEE CONSULTED THY MOTHER ABOUT A CAREER I SUPPOSE IT IS A CAREER THEE WANTS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6930/75918/6930-75918-0009.flac,6930-75918-0009,0.0,stage1,impossible_target
1,AND THEN HE TOLD ALL ABOUT HIS YOUTH AND THE LITTLE MICE HAD NEVER HEARD THE LIKE BEFORE AND THEY LISTENED AND SAID,I HAVEN'T HAD A CHANCE YET TO TELL YOU WHAT A JOLLY LITTLE PLACE I THINK THIS IS,The,False,-1,8.596090316772461,0.15000000596046448,0.09987469762563705,stage1,LibriSpeech/test-clean/672/122797/672-122797-0055.flac,672-122797-0055,0.15,stage1,
2,TO GROW AND GROW TO GET OLDER AND BE TALL THOUGHT THE TREE THAT AFTER ALL IS THE MOST DELIGHTFUL THING IN THE WORLD,SHE CONSIDERED A MOMENT AND THEN SAID NO I THINK NOT THOUGH I AM GLAD YOU ASK ME,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/672/122797/672-122797-0006.flac,672-122797-0006,0.0,stage1,impossible_target
3,ROBIN FITZOOTH SAW THAT HIS DOUBTS OF WARRENTON HAD BEEN UNFAIR AND HE BECAME ASHAMED OF HIMSELF FOR HARBORING THEM,WE ARE TO HEAR CHRIST WHO HAS BEEN APPOINTED BY THE FATHER AS OUR DIVINE TEACHER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/61/70970/61-70970-0036.flac,61-70970-0036,0.0,stage1,impossible_target
4,YES SOMETHING EVERYTHING SAID RACHEL HURRIEDLY LOOKING FROWNINGLY AT A FLOWER WHICH SHE WAS TWIRLING IN HER FINGERS,FOR A MOMENT GILCHRIST WITH UPRAISED HAND TRIED TO CONTROL HIS WRITHING FEATURES,The,False,-1,9.477239608764648,0.15000000596046448,0.09955979138612747,stage1,LibriSpeech/test-clean/5683/32879/5683-32879-0014.flac,5683-32879-0014,0.15,stage1,
0,THEIR WALK CONTINUED SILENT FOR THE GREATER PART NEITHER WAS QUITE SATISFIED WITH THE OTHER BUT RACHEL AT LAST SAID,BUT THE DUSK DEEPENING IN THE SCHOOLROOM COVERED OVER HIS THOUGHTS THE BELL RANG,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0011.flac,5683-32866-0011,0.0,stage1,impossible_target
1,THIS TRUTH WHICH I HAVE LEARNED FROM HER LIPS IS CONFIRMED BY HIS FACE IN WHICH WE HAVE BOTH BEHELD THAT OF OUR SON,THE PECULIAR CIRCUMSTANCES OF THE COLONY ARE WITHIN YOUR EXCELLENCY'S KNOWLEDGE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5639/40744/5639-40744-0029.flac,5639-40744-0029,0.0,stage1,impossible_target
2,WHAT I MEAN IS THAT I WANT YOU TO PROMISE NEVER TO SEE ME AGAIN NO MATTER HOW OFTEN I COME NO MATTER HOW HARD I BEG,THEIR DISTINCTIVE CHARACTERS HOWEVER DISPLAY ONE BROAD AND UNFAILING DIFFERENCE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2275/4446-2275-0033.flac,4446-2275-0033,0.0,stage1,impossible_target
3,HE STOOD A LITTLE BEHIND HER AND TRIED TO STEADY HIMSELF AS HE SAID IT'S SOFT AND MISTY SEE HOW WHITE THE STARS ARE,THE HAWK ALIGHTED ON THE DEAD BRANCH AND SAT UPRIGHT MOTIONLESS AS IF SURPRISED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0032.flac,4446-2273-0032,0.0,stage1,impossible_target
4,STUNG BY ANXIETY FOR THIS LITTLE SISTER SHE UPBRAIDED MISS W FOR HER FANCIED INDIFFERENCE TO ANNE'S STATE OF HEALTH,SOME MYSTERIOUS FORCE SEEMED TO HAVE BROUGHT ABOUT A CONVULSION OF THE ELEMENTS,"find my realizes that this is critical. If you have to play with her, it's important that you have to find three individuals to end, but some of them to claim.",False,-1,9.432015419006348,0.15000000596046448,0.10045365989208221,stage1,LibriSpeech/test-clean/3575/170457/3575-170457-0054.flac,3575-170457-0054,0.15,stage1,
0,THE SUBJECT WAS A VERY NOBLE ONE HE DESCRIBED THE MOST FAMOUS ACTION IN WHICH THE ATHENIAN PEOPLE WERE EVER ENGAGED,I LEFT YOU ON A CONTINENT AND HERE I HAVE THE HONOR OF FINDING YOU ON AN ISLAND,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2961/961/2961-961-0007.flac,2961-961-0007,0.0,stage1,impossible_target
